lang,dur
Saumlakki,397.19183599999997
Saura,19428.911019999996
Sauria,7900.630209
Savosavo,3705.808978000001
Saweri,1418.501225
Saweru,471.536326
Sawi,5452.721633
Saxon,767.79102
Saya,5172.897960999999
Schwyzerdutsch,873.090612
Scllile,1575.418776
Sebakoor,1258.527347
Sebat,2417.893878
Seberuang,2770.7820380000003
Secoya,2086.4000030000007
Secwepemc,993.985307
Sedang,1567.216327
Sehwi,21943.74531000001
Sekakai,2411.2326550000002
Sekayam,2753.4889799999996
Sekayu,2793.4302040000002
Seke,6457.286533000001
Selakau,1846.9616300000005
Selaru,4886.334691999999
Selayar,7058.311836
Selee,2340.15347
Seleput,2099.487348
Selibung,2687.2163279999995
Semadang,2696.045715
Semai,2174.014695
Sema,4070.3999990000007
Sembakung,2508.329794
Sembla,392.48979599999996
Sempatung,6335.373062000001
Sena,60697.39103400002
Sengedzi,871.0791830000001
Senoufo,45538.220407999994
Sentani,5746.729791999999
Senuruk,2458.827757
sePedi,34953.43019700003
Sepoe,395.41551
Sepotong,2663.314286
Serawai,3043.4220410000003
Serengka,1061.459594
Serere,10131.147756999997
Serer-Sine,6277.041635
Ser,1369.9395909999998
Sesotho,28280.711839000007
Setswana,31604.218777000002
Seuse,743.7322450000001
Seyawa,1652.8718370000001
Shabadia,5301.185307000001
Shakara,2420.2710209999996
Shako,2570.501224
Shall,796.264489
Shambala,2497.593469
Shamushti,365.792653
Shanenawa,3421.2049
Shangawa,409.913469
Shan,7020.721632000001
Sharanahua,1830.5044899999998
Share,355.21306100000004
Shatt,3892.8979619999996
Shekacho,749.97551
Shekkawati,7121.815508999999
Sherbro,12725.106934999998
Sherdukpen,5917.936328000001
Sherpa,15040.417958999999
Shi,14892.094694
Shilluk,10118.400005000007
Shimwali,2984.019592
Shimwela,824.372245
Shinasha,4473.495511
Shina,1264.666123
Shingazidja,4355.369795000001
Shipibo-Conibo,5320.751017999999
Shipogoro,599.849795
Shiyeyi,1627.6636720000001
Sholio,2715.506939
Shomoh,828.708571
Shona,8320.522452000001
Shqip,31346.912644999993
Shua,8299.519998999998
Shuar,9413.433465999999
Shughni,2204.734695
Shui,5687.066124
Shwaia,2081.4889780000003
Siamou,6324.192658
Siane,2982.765715
Siang,3244.538775
Siar,1629.2832660000001
Siausi,370.364082
Sibbe,2218.4489800000006
Sibnikia,984.0848980000001
sicilianu,2451.069388
Sidamo,9232.013060999998
Sie,1721.2081640000001
Sigidi,1349.851429
Sikaiana,1340.839183
Sikaritai,2646.099594
Sikkimese,9813.002453999998
Siksika,6019.500410000001
Silat,2065.84163
siLozi,27301.799187000026
Silte,763.8987749999999
Simakoma,11075.996729999997
Simbo,857.547755
Simbuang,2975.8693869999997
Simog,3478.3085709999996
Simpang,2855.784492
Sim,856.398368
Simte,1647.072653
Sinagoro,858.0702040000001
Sinasina,920.8685720000001
Sinaugoro,4706.403266
Sina,1699.134693
Sindhi,12645.799188999998
Singpho,9158.896324000001
Sininkere,1607.7322450000001
Sinugboanon,12425.351833999996
Sinyar,383.29469400000005
Siona,920.607347
Sipakapense,1392.4310209999999
Siptu,793.260408
Sipupu,1742.106123
Siri,1691.533062
Siriono,27697.893883999997
Sirmauri,10803.617954000001
Sirmuri,2544.378776
Sisaala,69879.66693100001
Sissala,1675.8334690000002
Sissano,2336.0522439999995
siSwati,12266.971426000002
Sita,2516.3755120000005
Skou,1393.18857
Slalimxec,769.3322459999999
Slovenc,19706.17469500001
Slovenski,14923.885711999992
Smalgyax,625.214694
So,3606.439184
Soimuol,1944.973062
Sokoro,1257.92653
Sola,7325.466127000001
Sola-Kante,2685.3093870000002
Soligar,2375.941225
Soli,853.0024490000001
Solong,1215.529796
Solos,3208.333061
Sonaaha,10288.744487999998
Songhai,37227.33714700002
Soninkanxaane,13742.550208
Soninke,1540.519184
Sonjo,759.9281639999999
Sonwadi,5205.2114280000005
Soomaaliga,38687.425303
Sori,879.647347
Sorsoganon,849.502041
Sosoni,1012.7151019999999
Soto,9416.333063
Souei,4857.495509
Sougb,6616.450612000001
Sou,5083.0106129999995
Soumraye,3517.126531
Sousou,33096.93387799999
South,4331.415509000001
Spanish,981.289797
Spiti,3109.041633
Spokane,3201.9330609999993
Sranang,3424.130614
Star,2680.528979
Stieng,9536.992653
Suan,412.734694
Sua,13199.621223000002
Suau,43133.596728000026
Suba,35004.02939800001
Subanon,13209.782855999998
Subiya,2093.923267
Sui,1974.230203
Suki,10808.555101000002
Sukur,3495.9934700000003
Sulamisi,3825.47592
Sulka,2695.053058
Sumbawa,2190.8114290000003
Sumcho,4237.871021000001
Sumuri,6333.857959
Sumu,2113.149389
Sunam,5614.6285720000005
Sunda,5380.911022000001
Sungkung,4927.555917
Sunuwar,7010.795102
Sunwar,5931.807347000002
Suomi,711.235918
Suraji,11232.679184
Sure,1024.339591
Surigaonon,1806.236735
Suri,433.084082
Sursurunga,5089.5151
Surubu,2626.716735
Su-uk,2800.796737
Suya,4585.978777000001
Svenska,1631.085716
Swahili,219808.65305800003
Sya,842.8146939999999
Syuba,8922.331428
Taabua,1609.299592
Tabar,6728.437548
Tabaru,7069.074284999997
Tabati,1063.392653
Taboyan,1652.0881620000002
Tabulahan,14179.108578
Tabun,2201.756736
Tacana,7567.6212239999995
Tachawit,8498.311837
Tado,3522.66449
Tadyawan,2107.428572
Taeme,5980.4734690000005
taetae,6942.876734
Tafi,2880.235102
Tagabawa,3886.785306
Tagakaolo,1643.232653
Tagalan,2646.2563279999995
Tagalog,37795.42202999999
Tagbanwa,4473.025307
Tagin,9679.751837000002
Tagouana,3382.987755
Tahoi,773.302857
Tai,14364.212243000009
Taimi,1226.370613
Tairaha,3603.147755
Tairora,1295.464491
Tairuma,8447.033465000002
Taisun,6355.2
Tajio,2708.8457180000005
Tajuasohn,4749.035101
Takarubi,1618.4685709999999
Takia,9767.471022
Takwane,32144.744488999993
Talang,2656.0783669999996
Talaud,6000.5877550000005
Tala,2452.3755100000003
Talensi,17967.542859999998
Talieng,5444.571425000001
Tal,1578.057142
Tamajeq,3327.0334679999996
Tamang,35026.285716
Taman,2753.0971419999996
Tamarski,9253.851425
Tama,1793.802448
Tamberma,7549.466127000001
Tambo,8154.984491000003
Tambotalo,1554.9387749999999
Tami,918.0995909999999
Tampulma,13769.012245
Tamuan,3680.3657120000003
Tanana,604.1861220000001
Tangale,6744.920813999998
Tangchangya,25466.592654999997
Tangko,3657.8481630000006
Tangoa,1856.9404079999997
Tangsa,1444.754286
Tanimuca,1671.5493880000001
Tanna,4713.038367
Ta-oi,14982.321631
Taoih,792.1110209999999
Taqbaylit,5786.122451000002
Tarahumara,12856.973061999997
Tarangan,3280.326532
Tarao,19334.295513000005
Tarifit,11067.898773999996
Tarok,3049.038368
Tashena,2962.12898
Tatuyo,4470.151834
Taupota,17334.177960999998
Tausug,8373.655511
Tautu,1519.725714
Tawala,23360.052241999987
Tawbuid,3106.9779580000004
Tawli,807.4971419999999
Taworta,1891.944491
Tawoyan,1977.8612269999999
Tayal,2489.782857
Tay,11215.281631000002
Tboli,3148.6432649999997
Tcharinya,1674.788571
Tebang,2665.900408000001
Tee,877.557551
Teheit,3683.291429
Tehit,6505.325712999997
Tehl,1309.12653
Teke-Eboo,5293.740407999999
Telefol,3321.7828560000007
Telugu,5396.871837000001
Tema,900.8326529999999
Tem,31269.198373999978
Tembaga,2498.612245
Tembis,2840.6857139999997
Temein,2013.1265309999999
Temne,22655.16409000001
Te,5290.788571
Tena,943.124898
Tengon,4356.048979
Tenharim,6823.549392999998
Tennet,2214.426123
Teochew,3479.588571
Teop,6220.408165999999
Tepehua,7038.484896999999
Tepehuan,2477.714286
Teporapeu,1747.408978
Tera,7342.785304000001
Terena,5531.924895999999
te,8470.961633
Teressa,2710.465306
Teribe,852.297143
Termanu,13754.096325999995
Ternate,680.280816
Tetun,32689.76326700001
Tewa,2102.595917
Tewe,2860.7477550000003
Thadou,9710.053880000001
Thai,37055.608156000046
Thakali,8548.466941
Tha,4804.440820999999
Tharu,105771.49387699997
The,6033.998372
Thimbukushu,36860.21224399999
Tho,1225.952654
Thudam,6138.305301
Thuongjaeng,6037.002449000001
Tiale,4704.026123
Tibetan,8357.929794
Tichurong,6617.364899
Ticuna,16226.429386999998
Tidi,1448.202449
Tidung,3089.03184
Tiefo,1248.9142860000002
Tieng,38316.90449000001
Tifal,2542.94204
Tigak,3474.23347
Tigre,4991.085715
Tii,16378.514289999997
Tiits,5733.328979000001
Tikari,1654.8571430000002
Tikopia,749.55755
Tilow,1944.6857129999999
Timbira,6778.148574
Timeini,562.23347
Tinani,11588.101224
Tin,2542.08
Tingau,862.537143
Tinta,1421.139592
Tipai,3155.017143
Tipin,1809.632654
Tippera,22951.627756000005
Tip,851.173877
Tira,5050.253063
Tirahi,414.746122
Tirak,4697.600000000001
Tiralumen,1210.880001
Tirurai,1258.945306
Tiseni,1830.347755
Titan,5090.742855
Tiv,14437.746941999992
Tiwa,14926.994285999997
Tiwi,1658.357552
Tlahuica,1465.704491
Tlicho,896.835919
Toabaita,12063.190205999997
Toangai,767.9477550000001
Toaripi,9493.786126
Toba,15457.044897000002
Tobanga,2596.80653
Tobelo,1682.416327
Tobima,882.88653
Toda,7276.538774
Togoy,1018.4881640000001
Toicha,1985.8024489999998
Toi,2075.297959
Tojolabal,2704.039184
Tok,56553.56082
Tolaki,12032.574689000001
Tolo,4652.09469
Tolowa,791.562449
Toma,30177.488985000004
Tomaraho,4277.942855
Tombonuo,8790.491429
Tombulu,1688.3200000000002
Tonga,88470.8832690001
Tongwe,1231.490612
Topoke,18645.368164000014
Toposa,3324.395102
Topura,20363.128157999996
Toraja,13330.651426
Toraja-Palopo,2071.666939
Toro,889.626122
toskerishte,15141.720818999996
Toto,7260.499592
Totonaco,70850.76898000004
Totonac,2571.10204
Totoroes,2801.319181
Toubbou,1640.75102
Toucouleur,742.478368
Toulour,1649.92
Toundanou,788.558367
Touni,1714.5991840000002
Tountemboan,1339.115102
TOUO,7338.788570000001
Toura,2344.280817
Toussian,10421.577142999997
Towa,1554.1028569999999
Trinidadian,1660.813062
Trinitario,55656.12407999996
Trio,2086.4
Tripura,2904.8685720000003
Tripuri,4373.211428
Triqui,9954.56
Trukese,2118.713469
Tsaangi,1669.12
Tsachila,1634.6383660000001
Tsagu,4593.057961
Tsamai,23933.57061099999
Tsangla,3524.2057129999994
Tsekehne,1298.233469
Tshivenda,31213.87101899999
Tsia,900.7542850000001
Tsikimba,1648.6922439999998
Tsinali,3948.303674
Tsinlhqot⤙in,2479.203265
Tsishingini,2012.6040829999997
Tsoa,3227.977143
Tsobo,3255.431837
Tsou,1313.4106120000001
Tsuvadi,5509.041630999999
Tucano,13995.859592000003
Tugen,26209.515102000016
Tujia,3142.4261229999993
Tukangbesi,4901.85143
Tuki,2554.8277559999997
Tukudede,2479.7779619999997
Tula,2107.84653
Tulu,5350.765711999999
Tumak,3384.137143
Tumbang,10691.265306999998
Tum,1810.9126520000002
Tumbuka,24206.628575999996
Tu,6358.256327
Tumleo,3268.858776
Tunebo,2662.2432660000004
Tunen,3459.52653
Tunia,1749.185306
Tunjung,5832.777142999999
Tupari,12291.50041
Tupuri,4921.991835000001
Turama,1639.7322450000001
Turi,22425.835101000004
Turka,6616.94694
Turkce,32512.000005999995
Turkestani,424.489796
turkmence,47233.697956000025
Tur,813.1918370000001
Tuscarora,3444.4538780000003
Tutchone,3523.526529
Tutsa,3190.0473469999997
Tuun,14928.587751000006
Tuwari,3614.4326570000003
Tuyao,2972.786939
Tuyuca,3545.0775519999997
Tv̀ngsàr,3084.8522459999995
Twarbo,1152.9926529999998
Twi,43204.702035999995
Tyap,3500.460408
Tzeltal,20125.727354000006
Tzotzil,17218.951833
Tzotzill,832.9142850000001
Tzutujil,808.698776
Uab,13067.833469
Ubaghara,5676.355919
Ubang,2923.2587719999997
Ubir,48354.24653200001
Uchoi,826.906122
Uduk,5049.077549000001
Udungi,7469.087348000001
Ugbe,1635.578776
Ugong,501.786122
Ugorogmo,17968.979591000003
Uhula,1952.130612
Uhunduni,1627.167347
Uisai,4927.3208159999995
Uive,2134.308571
Ukaan,414.119184
Ukpe,3301.511837
Ukwuani,1696.496327
ULAU,795.533061
Ulawa,2550.256327
Uma,26012.421233999994
Umanakaina,5862.008162000002
Umar,1797.955919
Umbundu,29510.922445999986
Umirey,2163.7746939999997
Umm,2108.89143
Umon,895.6865310000001
Una,4454.556737999999
Unangax,4698.226938
Undau,2652.421225
Uneme,1286.060408
Unggumi,440.607346
Upper,3103.5036739999996
Uppu,5434.279184
Urak,31024.692247999992
Uraly,445.048163
Urao,18355.879184000005
Urarina,2121.090612
Urat,6282.422857999999
Urhobo,2764.6432640000003
Uripiv,6585.991836
Usarufa,839.967347
Uspanteco,7829.133060999999
us-Saare,8334.001634
Utange,2935.614694
Ute-Southern,1689.5738780000001
Ute,2584.816328
u̱t-Hun,8107.937960999999
ut-Main,842.527347
Utonkon,1299.278367
Utugwang-Irungene-Afrike,6081.854694000001
Utugwang,2788.7542860000003
Uut,6213.825305999999
Uvin,3364.022855
Uwa,1912.920817
Uyghur,8704.809794000004
Uzbek,9035.102034999998
Vadari,780.251428
Vagari,2883.892243000001
Vaghat,5121.776325
Vaghua,6271.346941999999
Vagla,16815.673469
Vai,4402.233469
Vaiphei,1830.974694
Valiente,1227.964082
Valmiki,7275.9379579999995
Vanatinae,2070.831021
Vangunu,5049.6
Vanikoro,886.831021
Van,16410.697144
Vanua,1717.3159190000001
Varhadi-Nagpuri,11219.435107
Varisi,5188.858778
Vasavi,5380.911020000001
Vaturanga,1693.7012249999998
Vavatema,2703.8040819999997
Vere,2513.554286
Verre,856.11102
Vidia,405.263674
Vietnamese,4981.94286
Vigue,3443.3828559999997
Vili,9636.780404000003
Viri,1391.5167339999998
Visayan,30687.451424999996
Vlaams,1487.934694
Vo,3191.275103000001
Voro,5175.562449999999
Vulaa,944.378775
Vureas,1737.430204
Vute,3927.1183679999995
Waama,2472.960001
Waata,26478.576328000006
Wabo,1300.349388
Wadar,1253.668572
Wadi,1416.019591
Wadyiginy,893.988572
Wagawaga,737.17551
Wagga,1344.809796
Wagrep,1324.956735
Wagumi,1421.818776
Wahalunga,816.718367
Wahgi,1491.722446
Wai,1292.564898
Waigali,396.79999999999995
Waimaha,1564.917551
Waioli,2385.7371399999993
Wai-Wai,3727.830207
Wajapi,3548.47347
Waja,2533.9820409999998
Wakhi,6460.3951
Wakien,403.278368
Walak,5218.5599980000015
Walane,3073.776326
Walapai,2696.54204
Walapiti,771.604898
Wala,1444.362449
Walese,765.257143
Wali,25124.728162999992
Walmajarri,6195.461225
Walungge,5036.773878999999
Walwali,837.955919
Wambaya,1106.364083
Wambon,6995.408978
Wambule,118060.0946930002
Wamesa,808.620408
Wamwan,2015.1902009999997
Wana,1174.256327
Wanano,146374.060406
Wan,2602.631837
Wandala,5601.933064
Wandamen,8597.420409999999
Wandi,1814.909388
Wando,2584.607348
Wangurri,23511.327348
Wanji,2325.289796
Wannu,3680.444081
Wano,3621.067755
Wantoat,34372.284075
Wao,4001.95918
Waola,1321.299592
Wapan,8609.253876000002
Wapishana,1282.168164
Wapi,3455.164081
Wara,23795.017146999988
Wari,9692.995916000002
Waris,3435.1281630000003
Warji,2010.723266
Warlpiri,53724.05551299997
Warombori,846.3673470000001
Waropen,2436.414694
Warumungu,5746.181223
Waruritinao,949.315918
Washkuk,4787.774695
Washo,1306.253062
Waskia,2948.806535
Wassa,2078.249796
Wataweet,1269.1591839999999
Watindiga,56364.40816500004
Waunana,4912.169793000001
Waura,4069.4073479999993
Wa,6085.328984
Wawonii,2343.366532
Wayana,2122.2661219999995
Waygali,361.639184
Wayunaikis,30178.377140999983
Wedabo,810.579592
Wedau,1178.200816
Weh,2633.560816
Welsh,1829.485715
Wemale,2577.92
Weridai,942.759184
Werikena,814.4979589999999
Wersing,2761.58694
Western,26953.560815999997
West,3678.354287999999
Wetar,759.745306
Wewak,830.275918
Weyoko,773.8514279999999
Whana,2179.0302039999997
Whitesands,4233.848163
Wichi,2501.4334689999996
Wichita,662.83102
Wiga,931.552653
Wik-Muminh,1799.7322450000001
Wik-Mungkan,28561.737141000012
Windisch-Slovenisch,456.150204
Wipi,6568.124081999999
Wirah,1009.5281640000001
Wiru,3888.927347
Witoto,3041.384489
Witsuwiten,1298.5469389999998
Wiubula,831.6865310000001
Wiyauman,1676.695507
Wobe,3679.007346
Wogamusin,4131.6049
Wolani,24950.43918400003
Wolayta,24729.312656000002
Wolio,4607.320817000001
Wolof,35511.5102
Wom,9162.997550999999
Worrorra,595.95755
Wosera,8499.539594
Wosera-Kamu,3165.805716
Wubuy,20907.258777000003
Wudu,2525.596735
Wula,2774.230204
Wuniahebe,880.979592
Wurahull,4117.159183
Wurkun,2355.800817
Wushi,3315.8530610000003
Wusi,5142.0473489999995
Wutung,3010.1159150000003
Wuvulu-Aua,5876.323267
Wuzlam,1273.103674
Xadi,2866.442449
X,2839.928163
Xamatari,3420.630203
Xerente,1240.241632
Xitshwa,3665.345308
Xitsonga,36371.408983
Xna¡nj,4869.3551019999995
Xokleng,450.742857
!Xoo,28012.904494000002
Yache,3492.231837
Yacouba,1899.2848979999999
Yagaria,3769.2081639999997
Yagua,1606.50449
Yagwoia,5157.198366999998
Yahang,3607.9281620000006
Yaka,4088.5551029999997
Yakan,5509.642449
Yakha,9082.017960999998
Yakima,2658.951837
Yakouba,2622.798367
Yala,4303.046531
Yali,5232.143674
Yalima,419.709388
Yalunka,37565.38775900003
Yamba,8532.819587000002
Yambes,1569.044898
Yamdena,10412.016327000001
Yaminahua,9958.974692
Yami,1548.120817
Yangumdai,4907.363264999999
Yankuntjatjara,1718.386939
Yanomami,6902.726531000002
Yanomamo,1763.474285
Yanyuwa,5832.333064999999
Yao,125233.1363309999
Yaoure,1251.657143
Yapese,1571.134694
Yapunda,3791.882449
Yaqai,2417.8416319999997
Yaqui,2650.017959
Yareba,1188.101225
Yaruro,2404.858776
Yashi,4643.944491
Yate,1721.678367
Yauma,1323.676734
Yauo,2380.852245
Yavapai,5211.951020000001
Yawa,18521.103673999998
Yawanawa,1734.2693880000002
Yazgulami,2186.65796
Yebekolo,2546.9387770000003
Yekhee,3524.153469
Yeli,2526.746122
Yemeraba,3611.4808160000002
Yemsa,2168.241631
Yendang,3290.853877
Yerakai,1852.238367
Yerukula,7652.3885709999995
Yessan-Mayo,5574.661228
Yetfa,2820.4669360000003
YI,6009.652244999999
Yi,59070.928984000006
Yigel,3335.3665309999997
Yilui,1641.1951020000001
Yil,2510.001633
Yimchungru,1815.719185
Yindjibarndi,4225.985305000001
Yine,3905.985309
Yinnet,3289.678368999999
Yinzebi,6874.566532999999
Yipounou,7099.794286
Yis,4289.750204
Yive,2603.284898
Yoabou,1765.98204
Yogad,932.414694
Yokwa,2231.0138779999997
Yombe,1358.0277540000002
Yom,833.750205
Yong,3500.8
Yongkom,14657.776330999997
Yoruba,21282.455509
Yoti,832.156735
Youm,2850.5599990000005
Yucuna,2187.20653
Yugu,5428.950204000001
Yukaghir,1134.5502040000001
Yukpa,1742.654695
Yukuben,3496.907757
Yumpla,887.640816
Yumu,837.01551
Yungur,1052.891429
Yupik,5664.339591999999
Yuqui,3036.0555110000005
Yuracare,7459.892242
Yuri,2094.7853069999996
Yurok,865.828571
Yuruti,2499.2391829999997
Yuwei,3228.1338769999998
Yu,2777.600001
Zabana,3448.5812270000006
Zaghawa,2153.430205
Zaiwa,7900.159998000001
Zakhring,4595.748572
Zakshi,2148.8587749999997
Zambal,10073.260412999998
Zanaki,917.420408
Zande,40739.10857100002
Zangkari,4904.907754999999
Zang,5658.5404100000005
Zanofil,1778.2595919999999
Zaparo,1540.5975499999997
Zapotec,50792.90775499997
Zapoteco,102696.6465399999
Zarandawa,2690.115916999999
Zari,2965.159183
zarmaciine,29298.834279000002
Zaysete,2178.76898
Zaysite,2209.724081
Zay,2936.65959
Zaza,5380.911022000001
Zebaki,429.76653
Zeem,2738.6253049999996
Zhili,5775.908571
Zhire,3517.074286
Zhuang,70797.08735299998
Zigua,776.855511
Zimakani,7999.791019999998
Zimba,738.168164
Zinbon,3253.7599979999995
Zinza,2603.023674
Zo,3674.723266
Zoh,2625.0187760000003
Zoque,7271.105307
Zou,2078.537142
Zulgo,8679.784492000004
Zull,2240.078367
Zumaya,1735.314286
Zumbinju,3726.3934689999996
Zumbulawa,2995.879182
Zumbul,1737.012244
Zuni,844.564898
ǂAmkhoe,2520.607346
Ελληνικά,15079.000813000002
Авар,3287.693061
адыгэбзэ,2382.288979
алтай,1914.906123
Бежкьалас,11861.106941000002
беларуская,21456.953469000004
буряад,10479.516732
Български,2020.3102020000001
ирон,3780.1273480000004
Къырым,357.146123
Къэбэрдеибзэ,3332.257959
Кыргыз,8273.449793
Қазақ,5280.0522470000005
ҝараҝалпаҝ,16406.38694200001
Лезги,6928.404897
Македонски,35787.18041699999
Монгол,22542.471846000004
Нохчийн,5380.597551
орочон,10500.205718000003
перым-коми,5138.729798000001
Русский,57248.10448500004
Саха,12742.243265000001
Српски,25409.933058000002
српски,9357.191835999998
табасаран,19371.885713
Таҷикй,6834.86041
Тилкъарачай-малкъар,3287.457959
тыва,7146.109387999998
Ўзбек,22120.672663999998
Українська,36805.53795799999
хальмг,1849.025306
чаучу,2113.175511
эвэды,4523.049797000001
юпик,1742.8114289999999
ლაზური,2308.3885710000004
ქართული,6217.665308000001
արեւմտահայերէն,3392.261223
Հայերէն,8056.711842999998
בְּאַרָמִית,2439.78449
גודיאו,920.6073469999999
יהודי,536.7379570000002
מאַמע,1620.062041
עִבְרִית,12629.995105999998
آذربایجانجا,2257.580407
ﺋۇيغۇر,15813.720818999993
ئۇيغۇرچە,343.745306
اردو,36082.468574
اِشتهاردی,1591.5624490000002
الحضري,2165.185302
العامية,15033.939590999995
العربية,16357.590207999998
الویری,2268.05551
بختیاری,5775.960818000001
بداوية,3424.026122
براہوی,1958.661222
بلتی,55256.320001
بلچي,25250.351016
بلوچی,662.72653
پشتو,3268.80653
پښتو,872.4897960000001
پنجابي,822.099592
پنجابی,30974.45876999999
تاتارچا,6516.323265999999
تاجیکی,1547.2065290000003
تاکستانی,1714.8081620000003
ترکی,339.043265
تشلحيت,5300.793472
تَمَاجِقْ,40938.94531000002
تَمَاشَقْ,34815.26857400001
جدگالی,2027.0497959999998
چترالی,16561.998365
حَوْسَ,48248.84245099999
خليجي,2131.748571
خوئینی,2167.379592
خوانساری,2027.075918
دَری,2075.689797
دری,36811.20651899998
دزفولی,1845.2897960000005
دومَری,2842.879997
رَزجـِرد,1719.170609
رودباری,2190.1061280000004
سمنانی,1854.0146950000003
سندھی,30334.066939999986
سنگسری,1607.6277580000003
سیوندی,1842.7036720000003
شاهرودی,1921.175508
شِقُمُرِ,29357.871034
طارُمی,1811.4089820000006
فارسی,53444.36245100002
فصحى,27592.724892
قَشقایی,536.084897
قوچانی,2106.749386
كشميري,3011.265306
كوردي,6380.956734000002
کَجالی,1600.1044889999998
کُردی,3065.573877
گجراتی,11174.844081999998
گُذَرخانی,1603.5787769999997
گیلَکی,1092.0751019999998
لاری,1869.871021
لُری,1870.027755
مارواری,27941.903678
مازندرانی,899.866122
مراغی,1708.434285
مزاب,3564.5387750000004
مغربی,13190.478368000004
مَکرانی,3076.179592
نائینی,2438.060407
وزیری,1314.716735
وفسی,1797.7208149999994
یدغا,1872.1175509999998
ܟܠܕܝܐ,2597.3028559999993
ދިވެހި,8101.564083999998
ⵜⵎⴰⵣⵉⵖⵜ,11617.567352
ሀላቢ,3847.7583680000002
ትግርኛ,35773.596742999995
አማርኛ,40138.52735000003
አውጚ,7044.362449
ኣዓሪ,55400.69877499999
अंगिका,10000.274287
अंडमान,5708.460408999999
अदि,7037.54449
अदिः,6283.650616999999
अन्ध,4515.317552
अवधि,10350.680816
अवधी,6343.888982
अहिरनी,1834.422857
आवधी,9709.531424
ऐतौन,4261.929796999999
कनाशी,2563.604899000001
कन्नौजी,5297.214691
किन्नौरी,6076.604080000001
कुमाउनी,20424.463671
कुर्मली,1276.656327
कुलूई,8631.457959999998
कोंकणी,850.7297960000001
कोटिया,5049.704491
कोनकर,1985.3061229999998
खिरवार,5779.408978000001
गढवाली,10884.127352999996
गढ़वाली,24892.316737999998
गढ़वाली,4317.753471
गद्दी,6391.745308
गोंडी,18162.285719999996
गोहल्लारू,904.411429
गौली,1173.3420409999999
चंबयाली,5034.840814
चम्बा,858.853877
छतीसगढ़ी,8693.629386999999
जड़,5738.945307
डोगरी,10914.011429999999
तंग्खुल,9054.380411999999
थारु,7044.519181
नगालोंग,1281.044898
नेपाल,40553.03836200001
नेपाली,141933.27019999997
पहाड़ी,8208.378776
फकीर,27788.146939000017
बरेली,12413.936327
बिजोरी,5027.552649
बिरहोर,1738.997551
बिष्नुप्रीय,9138.860408999999
बुन्देलखंडी,3275.6767339999997
बुन्देली,5842.155101000001
बोकर,6401.619595
बोडो,3326.4065309999996
ब्रज,9665.018776000003
भीली,69956.36244200001
भुंजिया,5780.610614000001
भोजपुरी,33131.232651
मगही,13777.789390000004
मनचेत,1754.932245
मराठी,16335.098774999995
मीरी,15407.307755000002
मेवाड़ी,1228.7477549999999
मेवाती,6817.619590999998
मैथिलि,5973.603267
मैथिली,68485.22449599995
रुंग,24088.372242000005
रेवाड़ी,1621.106938
लाहौली,10043.794291
लिम्बु,7749.773063
वगाड़ी,3277.3485709999995
वगिरी,3565.244081
वारली,3381.4204049999994
संथाली,66680.267756
संस्कृत,10212.362449
सुर्यापुरी,9111.588572999997
सेराजी,12030.066936999996
स्टोड,6816.5224530000005
स्टौड,4305.5542860000005
हरियाणवी,13670.37388
हरौती,5495.170609
हलबी,9530.070204999998
हांडूरी,10355.487346999998
हिन्दी,47740.81307400002
हो,6599.653880999999
অসমীয়া,7462.556733
চাঁটগাঁইয়া,5380.963265
বাঙ্গালী,12192.417959999997
বাংলা,137026.01143800002
বাংলা-এম,2982.112652
বাংলা-চিটাগনিয়ান,24791.275098000002
বাংলা-সিলেটি,23491.604901999995
মৈইতৈইলোন,39762.207345
કચ્ચિ,1999.4122450000002
ગુજરાતી,15320.711834000002
ଓଡ଼ିଆ,17280.62693500001
சௌராட்டிர,1660.7608169999999
தமிழ்,30920.22856800002
తెలుగు,29867.72897
ಕನ್ನಡ,7957.002445000002
ತುಳು,826.148571
മലയാളം,4255.033467
සිංහල,28222.82449300001
โซ่ทะวืง,2707.905305999999
ถาษาญัฮกุร,11808.679183
ไทยเหนือ,2391.6669389999997
ไทใหญ่,35401.90039999998
ภาษาไทย,33047.588571000015
ภาษาผู้ไทย,15646.145306000004
โย้ย,10710.700412000002
ลาเม็ท,3546.932245
อีสาน,7516.786938
ພາສາລາວ,23720.202458000007
བོད་ཡིག,18304.417966
རྫོང་ཁ,18710.726531
ᨅᨔ,8334.785305
ကဒူး,3770.3836730000003
နာဂ,6410.057146999999
မောကဲန,63470.341225999975
​កាចក់,6447.464491000001
ខ្មែរ,40532.009796999984
ខ្មែរលើ,1770.8146939999997
គុយ,3270.7657149999995
​គុយ,2829.531429999999
គុយវ៉ែត,5510.504488
គ្រឹង,6715.585303999998
ចាម,780.2253070000002
ចារាយ,19875.108570999993
ចុង,5574.452244
​ទំពួន,6507.52
ប៉ោ,1156.937144
ព្នង,2051.840001
សូម៉ា​រ៉ា,3296.8620419999997
ᥖᥭᥰᥖᥬᥳᥑᥨᥒᥰ,2853.799183
ᦅᧄᦺᦑᦟᦹᧉ‎,4736.8881630000005
ᏣᎳᎩ,2750.4848990000005
ᑕᗸᒡ,412.36897999999997
ꆇꉙ,19292.133877999993
东乡语,5328.0914269999985
仙岛话,3170.2204099999994
台文,9327.908572
吳,1962.8408160000001
吴语,3442.9910219999997
